data,abertura,maxima,minima,fechamento,volume,ticker,simbolo
2025-02-04 00:00:00-03:00,33.50333002923569,33.548239974938454,33.07218838295256,33.35063552856445,34290300,PETR4,PETR4.SA
2025-02-05 00:00:00-03:00,33.27877914045496,33.29674380524123,33.00931602147987,33.10811996459961,20539800,PETR4,PETR4.SA
2025-02-06 00:00:00-03:00,33.09015225419774,33.34165068523866,32.96440303867728,33.04524230957031,17512400,PETR4,PETR4.SA
2025-02-07 00:00:00-03:00,33.108119237237794,33.26081374495229,32.66799352566715,32.85662078857422,21438700,PETR4,PETR4.SA
2025-02-10 00:00:00-03:00,33.063208279272516,33.260812728723835,32.982369005184935,33.081172943115234,17483300,PETR4,PETR4.SA
2025-02-11 00:00:00-03:00,33.24284806488112,33.31470672025198,32.946439677499505,33.081172943115234,16624300,PETR4,PETR4.SA
2025-02-12 00:00:00-03:00,32.91949554147902,33.00931543741162,32.43445988006044,32.587154388427734,37364500,PETR4,PETR4.SA
2025-02-13 00:00:00-03:00,32.51530045726132,32.63206906777083,32.35362189698954,32.623085021972656,15351300,PETR4,PETR4.SA
2025-02-14 00:00:00-03:00,32.730869040187955,33.754834380282254,32.69494313682371,33.62908172607422,40322000,PETR4,PETR4.SA
2025-02-17 00:00:00-03:00,33.8087251868759,34.06022364424601,33.65603067387532,33.835670471191406,22615200,PETR4,PETR4.SA
2025-02-18 00:00:00-03:00,33.88058117704887,34.52729193452512,33.87159713204532,34.45543670654297,44062600,PETR4,PETR4.SA
2025-02-19 00:00:00-03:00,34.23088575649817,34.724902044833435,34.01531320584507,34.52729415893555,32648200,PETR4,PETR4.SA
2025-02-20 00:00:00-03:00,34.5093257360118,34.64405899379832,34.410525230231976,34.58118438720703,26641200,PETR4,PETR4.SA
2025-02-21 00:00:00-03:00,34.60813295314582,34.60813295314582,34.284775844892934,34.482383728027344,30115200,PETR4,PETR4.SA
2025-02-24 00:00:00-03:00,34.58118995942031,34.59017057906226,33.952440365785286,34.2398681640625,27830300,PETR4,PETR4.SA
2025-02-25 00:00:00-03:00,34.23986797987322,34.52729577660425,33.97938889474233,34.08717346191406,31960900,PETR4,PETR4.SA
2025-02-26 00:00:00-03:00,34.3566365930482,34.3566365930482,33.907530232354766,34.08717346191406,27420200,PETR4,PETR4.SA
2025-02-27 00:00:00-03:00,32.65901463290868,33.00033642157123,31.868586489946313,32.883567810058594,129693500,PETR4,PETR4.SA
2025-02-28 00:00:00-03:00,32.77578557282414,32.8296761462664,32.16500061347325,32.27278518676758,55476800,PETR4,PETR4.SA
2025-03-05 00:00:00-03:00,31.455407263189823,31.536246538358185,31.033246223265117,31.096120834350586,48552000,PETR4,PETR4.SA
2025-03-06 00:00:00-03:00,31.266785847739214,31.54522959653233,30.566177599966824,30.77276611328125,47749600,PETR4,PETR4.SA
2025-03-07 00:00:00-03:00,30.79971201407363,31.37456755108322,30.745818022575502,31.105104446411133,28074700,PETR4,PETR4.SA
2025-03-10 00:00:00-03:00,31.06019493259412,31.096120834350586,30.539229953418157,31.096120834350586,35037200,PETR4,PETR4.SA
2025-03-11 00:00:00-03:00,31.212890824701788,31.347624098106017,30.458392031738946,30.629051208496094,28805400,PETR4,PETR4.SA
2025-03-12 00:00:00-03:00,30.682945203139678,30.898517755304553,30.5033019807372,30.629051208496094,20149100,PETR4,PETR4.SA
2025-03-13 00:00:00-03:00,30.70091063104948,31.024267754128648,30.575161400165264,30.934444427490234,19263600,PETR4,PETR4.SA
2025-03-14 00:00:00-03:00,31.07815624241148,32.120082776772776,30.871567744592618,31.88654899597168,41529400,PETR4,PETR4.SA
2025-03-17 00:00:00-03:00,31.98535383234123,32.70392328542757,31.976369786822346,32.4793701171875,31175900,PETR4,PETR4.SA
2025-03-18 00:00:00-03:00,32.506317138671875,32.703925033738024,32.254818673249225,32.506317138671875,15086400,PETR4,PETR4.SA
2025-03-19 00:00:00-03:00,32.57817405943864,32.63206805332365,32.362601510308025,32.4793701171875,21180500,PETR4,PETR4.SA
2025-03-20 00:00:00-03:00,32.47937272000542,32.76680052427372,32.12008625146519,32.551231384277344,46921900,PETR4,PETR4.SA
2025-03-21 00:00:00-03:00,32.533264349233086,33.260814426754926,32.49733501971339,33.05422592163086,61175700,PETR4,PETR4.SA
2025-03-24 00:00:00-03:00,32.964409352191105,33.17997849825334,32.784766112866045,33.00931930541992,20348000,PETR4,PETR4.SA
2025-03-25 00:00:00-03:00,33.099135677787515,33.70093995130862,32.90153121939756,33.269798278808594,28036100,PETR4,PETR4.SA
2025-03-26 00:00:00-03:00,33.3686021724358,33.79974384430566,33.3686021724358,33.584171295166016,26870300,PETR4,PETR4.SA
2025-03-27 00:00:00-03:00,33.620101343848305,34.10513701998453,33.58417201382129,33.835670471191406,28444400,PETR4,PETR4.SA
2025-03-28 00:00:00-03:00,33.81770982088766,34.02429833252262,33.31470947098762,33.62010192871094,22057700,PETR4,PETR4.SA
2025-03-31 00:00:00-03:00,33.54824172317627,33.80872421879925,33.30572731846179,33.37758255004883,26049400,PETR4,PETR4.SA
2025-04-01 00:00:00-03:00,33.50333023071289,34.105134471258474,33.41351033876722,33.50333023071289,19075600,PETR4,PETR4.SA
2025-04-02 00:00:00-03:00,33.476387798590714,33.50333308318669,33.08117544340843,33.41351318359375,16959200,PETR4,PETR4.SA
2025-04-03 00:00:00-03:00,32.470388479684416,32.60511832055717,31.985352829160142,32.335655212402344,65896000,PETR4,PETR4.SA
2025-04-04 00:00:00-03:00,31.20390959384003,31.446423998958974,30.368571538489956,31.033246994018555,87263200,PETR4,PETR4.SA
2025-04-07 00:00:00-03:00,30.46737167529888,31.033246608502008,29.739821616161368,29.802696228027344,85724900,PETR4,PETR4.SA
2025-04-08 00:00:00-03:00,30.269767707414758,30.48533682973266,28.63501920659337,28.74280548095703,62128500,PETR4,PETR4.SA
2025-04-09 00:00:00-03:00,28.12304112169654,30.16198621749073,27.880524977792415,29.910484313964844,106391600,PETR4,PETR4.SA
2025-04-10 00:00:00-03:00,29.641018659769674,29.658983324672008,28.024236509064135,28.05118179321289,71250600,PETR4,PETR4.SA
2025-04-11 00:00:00-03:00,28.293699407727832,29.012268866134267,27.64698689516204,28.608074188232422,65329400,PETR4,PETR4.SA
2025-04-14 00:00:00-03:00,29.281732084163405,29.533233965266735,28.239807222538516,28.500288009643555,56015200,PETR4,PETR4.SA
2025-04-15 00:00:00-03:00,28.500287892575273,28.626038832610405,27.826628383347153,27.844593048095703,58276900,PETR4,PETR4.SA
2025-04-16 00:00:00-03:00,28.105075547335513,28.26675239045829,27.709861488891022,27.844593048095703,73227700,PETR4,PETR4.SA
2025-04-17 00:00:00-03:00,28.229449475868954,28.698866680240904,28.036159212622962,28.395126342773438,65752700,PETR4,PETR4.SA
2025-04-22 00:00:00-03:00,28.34910474694643,28.76329692489383,27.916505393202062,28.459556579589844,41683900,PETR4,PETR4.SA
2025-04-23 00:00:00-03:00,28.85534178212138,29.251125055527574,28.072979701617548,28.137409210205078,71566500,PETR4,PETR4.SA
2025-04-24 00:00:00-03:00,28.358309660247894,28.385923057737685,27.66799052315422,28.008548736572266,61589200,PETR4,PETR4.SA
2025-04-25 00:00:00-03:00,27.92570802738225,28.28467338767908,27.796849027393073,28.091384887695312,35581500,PETR4,PETR4.SA
2025-04-28 00:00:00-03:00,28.128202078905787,28.33069680736414,27.842870672663523,27.980934143066406,27362000,PETR4,PETR4.SA
2025-04-29 00:00:00-03:00,27.888893491785467,28.35831073344252,27.750830010256315,28.128204345703125,33041100,PETR4,PETR4.SA
2025-04-30 00:00:00-03:00,27.990140193732632,28.14661260387037,27.57594800349381,27.603561401367188,52798300,PETR4,PETR4.SA
2025-05-02 00:00:00-03:00,27.79685043825521,28.358308792114258,27.585151241792246,28.358308792114258,33146600,PETR4,PETR4.SA
2025-05-05 00:00:00-03:00,28.137407003379646,28.18342933131294,27.299819946289062,27.299819946289062,59011700,PETR4,PETR4.SA
2025-05-06 00:00:00-03:00,27.714011683112457,27.971729693188585,27.5759464570605,27.75082778930664,52751300,PETR4,PETR4.SA
2025-05-07 00:00:00-03:00,27.88889288069229,27.88889288069229,27.520723019490973,27.879690170288086,35050400,PETR4,PETR4.SA
2025-05-08 00:00:00-03:00,28.155815793797487,28.560803499724344,28.026956787373063,28.266265869140625,44665000,PETR4,PETR4.SA
2025-05-09 00:00:00-03:00,28.625233049500007,28.698867018372642,28.20183641180314,28.45035171508789,25075600,PETR4,PETR4.SA
2025-05-12 00:00:00-03:00,29.36157228045117,29.610085824289058,29.131465911865234,29.131465911865234,53493600,PETR4,PETR4.SA
2025-05-13 00:00:00-03:00,29.24191707275748,29.68372086900534,28.85533831214755,29.573270797729492,56165300,PETR4,PETR4.SA
2025-05-14 00:00:00-03:00,29.453615564347462,29.56406563959328,29.177488620660622,29.370777130126953,28060100,PETR4,PETR4.SA
2025-05-15 00:00:00-03:00,29.177489081436878,29.536454465013076,29.07624171455238,29.333961486816406,32468300,PETR4,PETR4.SA
2025-05-16 00:00:00-03:00,29.306348046788177,29.600883925759344,29.140671175973818,29.47202491760254,48111800,PETR4,PETR4.SA
2025-05-19 00:00:00-03:00,29.306348357420713,29.545657444942105,29.177489347898067,29.43520736694336,30200500,PETR4,PETR4.SA
2025-05-20 00:00:00-03:00,29.499636182792234,29.830989920194952,29.407595038466855,29.55486297607422,33485800,PETR4,PETR4.SA
2025-05-21 00:00:00-03:00,29.646903710716174,29.812580577128085,29.16828379789232,29.223508834838867,28724100,PETR4,PETR4.SA
2025-05-22 00:00:00-03:00,29.12226264587561,29.131467111666815,28.726479394715604,28.836931228637695,42207300,PETR4,PETR4.SA
2025-05-23 00:00:00-03:00,28.61602815247277,28.90135955810547,28.413535180019284,28.90135955810547,25732400,PETR4,PETR4.SA
2025-05-26 00:00:00-03:00,28.956586487630638,29.021017749759675,28.662050597330303,28.80931854248047,21277100,PETR4,PETR4.SA
2025-05-27 00:00:00-03:00,29.011810702036982,29.149874168882718,28.864542769991896,29.021015167236328,34361500,PETR4,PETR4.SA
2025-05-28 00:00:00-03:00,29.149874142127565,29.19589471250983,28.928972244262695,28.928972244262695,30516200,PETR4,PETR4.SA
2025-05-29 00:00:00-03:00,28.97499316334067,28.993402093944006,28.579209933230192,28.754091262817383,20778800,PETR4,PETR4.SA
2025-05-30 00:00:00-03:00,28.671253219531735,28.781705049077516,28.441146850585938,28.441146850585938,45127700,PETR4,PETR4.SA
2025-06-02 00:00:00-03:00,29.122262670616788,29.13146713641581,28.542395369857115,28.60682487487793,35111000,PETR4,PETR4.SA
2025-06-03 00:00:00-03:00,28.331067104617798,28.729295039009852,27.866468149239516,28.615516662597656,59828700,PETR4,PETR4.SA
2025-06-04 00:00:00-03:00,28.67240397088373,28.871518829262037,27.752687953208923,27.828540802001953,41952900,PETR4,PETR4.SA
2025-06-05 00:00:00-03:00,27.97076617985102,28.10350822029774,27.69579845781176,27.838024139404297,23774000,PETR4,PETR4.SA
2025-06-06 00:00:00-03:00,27.92335929625339,28.283659901464702,27.83802460924748,28.131954193115234,28069300,PETR4,PETR4.SA
2025-06-09 00:00:00-03:00,27.705280508941403,27.942320902165154,27.36394357246198,27.657873153686523,43834800,PETR4,PETR4.SA
2025-06-10 00:00:00-03:00,27.88543143532905,28.653441795321523,27.828542247897115,28.49225425720215,46241800,PETR4,PETR4.SA
2025-06-11 00:00:00-03:00,28.729295151048714,29.544714688573062,28.729295151048714,29.44041633605957,52432400,PETR4,PETR4.SA
2025-06-12 00:00:00-03:00,29.203375578052675,30.255835497498378,29.13700455763262,30.104129791259766,51729500,PETR4,PETR4.SA
2025-06-13 00:00:00-03:00,31.39363013312991,31.450517512431077,30.50235594328526,30.84369468688965,74902600,PETR4,PETR4.SA
2025-06-16 00:00:00-03:00,30.843694615190405,31.222960688746827,30.407541162465055,30.540283203125,45972200,PETR4,PETR4.SA
2025-06-17 00:00:00-03:00,30.701470906919756,31.374664715345585,30.691987266266352,31.232439041137695,57633400,PETR4,PETR4.SA
2025-06-18 00:00:00-03:00,31.251405922974218,31.48844632642569,30.80577242401112,31.203998565673828,49342900,PETR4,PETR4.SA
2025-06-20 00:00:00-03:00,31.033327196044127,31.441036953195166,30.938512487522654,31.118661880493164,85062700,PETR4,PETR4.SA
2025-06-23 00:00:00-03:00,31.56429861508377,31.611705968814704,30.161018157867943,30.341169357299805,54592400,PETR4,PETR4.SA
2025-06-24 00:00:00-03:00,29.667974970201847,30.189463085296314,29.525749294744642,29.74382781982422,48728300,PETR4,PETR4.SA
2025-06-25 00:00:00-03:00,29.6964194735388,29.90501617208124,29.592121124267578,29.592121124267578,23127700,PETR4,PETR4.SA
2025-06-26 00:00:00-03:00,29.72486415238371,29.96190453348968,29.686936823338954,29.829160690307617,17227000,PETR4,PETR4.SA
2025-06-27 00:00:00-03:00,29.76279049272062,29.819681487854723,29.525750105085763,29.592121124267578,16482100,PETR4,PETR4.SA
2025-06-30 00:00:00-03:00,29.59212171075267,29.857607601216234,29.48782516788904,29.75330924987793,23091100,PETR4,PETR4.SA
2025-07-01 00:00:00-03:00,29.81968136635714,29.933459739212495,29.63953016611576,29.857606887817383,17014100,PETR4,PETR4.SA
2025-07-02 00:00:00-03:00,29.942941236667572,30.568729514268654,29.848124721365913,30.38857650756836,28311600,PETR4,PETR4.SA
2025-07-03 00:00:00-03:00,30.34117034580539,30.710952780682998,30.284281157779915,30.492876052856445,14322300,PETR4,PETR4.SA
2025-07-04 00:00:00-03:00,30.341168150127107,30.635099518683138,30.312722653935523,30.454946517944336,9356900,PETR4,PETR4.SA
2025-07-07 00:00:00-03:00,30.454947221719365,30.587689256731814,30.246352336917717,30.398059844970703,17938800,PETR4,PETR4.SA
2025-07-08 00:00:00-03:00,30.407539846783713,30.900584274294154,30.36961251767925,30.834213256835938,28778300,PETR4,PETR4.SA
2025-07-09 00:00:00-03:00,30.881621227283674,30.938512222078014,30.39806043085414,30.644580841064453,22338900,PETR4,PETR4.SA
2025-07-10 00:00:00-03:00,30.350650958976058,30.748880708305297,30.07568503778885,30.5687313079834,23102800,PETR4,PETR4.SA
2025-07-11 00:00:00-03:00,30.530803040827145,31.00488382215381,30.483395686084343,30.938512802124023,23946700,PETR4,PETR4.SA
2025-07-14 00:00:00-03:00,30.938513450257954,31.071255493098356,30.454949017682896,30.530803680419922,24106300,PETR4,PETR4.SA
2025-07-15 00:00:00-03:00,30.56873184890745,30.701473895382968,30.161020259429616,30.293764114379883,18688300,PETR4,PETR4.SA
2025-07-16 00:00:00-03:00,30.246352048644102,30.29376120960712,29.83864230673501,30.14205551147461,27588900,PETR4,PETR4.SA
2025-07-17 00:00:00-03:00,30.123093584470276,30.123093584470276,29.772273007008287,29.83864402770996,27497600,PETR4,PETR4.SA
2025-07-18 00:00:00-03:00,29.772273866910545,29.96190691022786,29.013745310590743,29.383527755737305,57635000,PETR4,PETR4.SA
2025-07-21 00:00:00-03:00,29.288710627935227,29.658494873903667,29.17493225107932,29.44041633605957,16412000,PETR4,PETR4.SA
2025-07-22 00:00:00-03:00,29.440415409579174,29.942941682223395,29.383526222941505,29.724864959716797,24557100,PETR4,PETR4.SA
2025-07-23 00:00:00-03:00,29.72486511076172,30.369613449039043,29.677455947927225,30.331687927246094,27418600,PETR4,PETR4.SA
2025-07-24 00:00:00-03:00,30.27479894434674,30.36013362954927,30.009313056108343,30.28428077697754,17856300,PETR4,PETR4.SA
2025-07-25 00:00:00-03:00,30.331688329885147,30.51183953409836,30.25583547681769,30.322206497192383,13341000,PETR4,PETR4.SA
2025-07-28 00:00:00-03:00,30.49287425111486,30.748878294814926,30.037757156853342,30.360132217407227,27972800,PETR4,PETR4.SA
2025-07-29 00:00:00-03:00,30.521319517479633,30.910065614989556,30.331688289302043,30.758359909057617,33284000,PETR4,PETR4.SA
2025-07-30 00:00:00-03:00,30.625617639959525,31.12814572588057,30.597173950606198,31.07125473022461,27110400,PETR4,PETR4.SA
2025-07-31 00:00:00-03:00,30.76784482919165,31.05229258751949,30.739397521494226,30.947994232177734,23544900,PETR4,PETR4.SA
2025-08-01 00:00:00-03:00,31.09969867229859,31.20399702337407,30.37909747288059,30.540283203125,24191800,PETR4,PETR4.SA
2025-08-04 00:00:00-03:00,30.54028340813189,30.597174404632046,30.30324301480529,30.492876052856445,15215600,PETR4,PETR4.SA
2025-08-05 00:00:00-03:00,30.464431948132916,30.729916027618827,30.369613621924152,30.635101318359375,20635500,PETR4,PETR4.SA
2025-08-06 00:00:00-03:00,30.910063600002584,31.232438656211407,30.521317527834515,30.673023223876953,32854600,PETR4,PETR4.SA
2025-08-07 00:00:00-03:00,30.947993038207585,31.147106099660363,30.748879976754807,30.84369468688965,21111400,PETR4,PETR4.SA
2025-08-08 00:00:00-03:00,29.867090446245225,30.388578603662786,28.94737434387207,28.94737434387207,107235300,PETR4,PETR4.SA
2025-08-11 00:00:00-03:00,29.11804158931497,29.42145481753052,28.994781378223273,29.12752342224121,28045800,PETR4,PETR4.SA
2025-08-12 00:00:00-03:00,29.19389483867855,29.649011946245587,29.061150992615527,29.2033748626709,37973300,PETR4,PETR4.SA
2025-08-13 00:00:00-03:00,29.20337487817057,29.260265873002613,28.83359245413542,28.98529815673828,38340700,PETR4,PETR4.SA
2025-08-14 00:00:00-03:00,29.137004806182034,29.137004806182034,28.46381095506494,28.615516662597656,43087500,PETR4,PETR4.SA
2025-08-15 00:00:00-03:00,28.539662307700073,28.653440678127744,28.19832357946788,28.606033325195312,55416100,PETR4,PETR4.SA
2025-08-18 00:00:00-03:00,28.681887865493476,28.966335616802706,28.46381113559142,28.78618621826172,31498100,PETR4,PETR4.SA
2025-08-19 00:00:00-03:00,28.634478525128692,28.66292221320338,28.302621632618923,28.482772827148438,39294300,PETR4,PETR4.SA
2025-08-20 00:00:00-03:00,28.558627671306805,28.786186234174927,28.539664005615787,28.6534423828125,23706600,PETR4,PETR4.SA
2025-08-21 00:00:00-03:00,28.65344147272667,28.852556339208707,28.454328414719274,28.71981430053711,23327000,PETR4,PETR4.SA
2025-08-22 00:00:00-03:00,28.98348887971356,29.5458984375,28.896218271651687,29.5458984375,49813600,PETR4,PETR4.SA
2025-08-25 00:00:00-03:00,29.54589869325407,29.846498278959068,29.49741584368986,29.720439910888672,21075300,PETR4,PETR4.SA
2025-08-26 00:00:00-03:00,29.555595352155162,29.652562899864105,29.31317740763387,29.507112503051758,21789700,PETR4,PETR4.SA
2025-08-27 00:00:00-03:00,29.52650668362428,29.749530750977897,29.439236074746404,29.73013687133789,16349100,PETR4,PETR4.SA
2025-08-28 00:00:00-03:00,29.84649868126556,30.185882331793955,29.7786201016577,29.9919490814209,25802500,PETR4,PETR4.SA
2025-08-29 00:00:00-03:00,29.99194931304399,30.399211546325464,29.914375642395242,30.15679359436035,27713400,PETR4,PETR4.SA
2025-09-01 00:00:00-03:00,30.253761230294828,30.418605512075683,30.10830897910415,30.22467041015625,9889700,PETR4,PETR4.SA
2025-09-02 00:00:00-03:00,30.059824449652602,30.486480540346967,30.059824449652602,30.37981605529785,19812000,PETR4,PETR4.SA
2025-09-03 00:00:00-03:00,30.176187392518816,30.399211463841045,29.98225229167207,30.118005752563477,29788800,PETR4,PETR4.SA
2025-09-04 00:00:00-03:00,30.05982596211033,30.370120643863377,29.991949231664623,30.118005752563477,24816500,PETR4,PETR4.SA
2025-09-05 00:00:00-03:00,30.137399008322724,30.14709594811443,29.27439171138447,29.662260055541992,46121900,PETR4,PETR4.SA
2025-09-08 00:00:00-03:00,29.89498119475025,30.0307346534325,29.584686518046734,29.77861976623535,18164200,PETR4,PETR4.SA
2025-09-09 00:00:00-03:00,29.92407239220644,30.2052762529574,29.875587692420286,30.011343002319336,31283900,PETR4,PETR4.SA
2025-09-10 00:00:00-03:00,30.021036948381937,30.58344834744928,29.982251039533708,30.554357528686523,35949600,PETR4,PETR4.SA
2025-09-11 00:00:00-03:00,30.350725304410272,30.52526651687879,30.32163633533359,30.43799591064453,17607900,PETR4,PETR4.SA
2025-09-12 00:00:00-03:00,30.49617920352272,30.738597156334496,30.214973490499997,30.23436737060547,19318400,PETR4,PETR4.SA
2025-09-15 00:00:00-03:00,30.350725429349257,30.59314336999742,30.118004428267273,30.496177673339844,21978400,PETR4,PETR4.SA
2025-09-16 00:00:00-03:00,30.641628177288585,30.719201844593027,30.389513296173618,30.57375144958496,19154700,PETR4,PETR4.SA
2025-09-17 00:00:00-03:00,30.583448610502757,30.82586655377116,30.505873093134824,30.75798797607422,29148100,PETR4,PETR4.SA
2025-09-18 00:00:00-03:00,30.80647225695961,30.85495510515543,30.24406271017841,30.45738983154297,25702900,PETR4,PETR4.SA
2025-09-19 00:00:00-03:00,30.476785134279307,30.49617901426442,29.97255535167951,30.118005752563477,48871300,PETR4,PETR4.SA
2025-09-22 00:00:00-03:00,30.05982453244271,30.515569593404148,29.90467719894511,30.418603897094727,22016100,PETR4,PETR4.SA
2025-09-23 00:00:00-03:00,30.534964167142846,31.11676760574603,30.505873347886933,30.93252944946289,39895300,PETR4,PETR4.SA
2025-09-24 00:00:00-03:00,31.18464529041837,31.640392225220364,31.087679588930648,31.630693435668945,36414400,PETR4,PETR4.SA
2025-09-25 00:00:00-03:00,31.70826865390653,31.805234354470244,31.26222051290646,31.37858009338379,29556300,PETR4,PETR4.SA
2025-09-26 00:00:00-03:00,31.504638294503,31.74705624361766,31.174949735746893,31.271915435791016,27819700,PETR4,PETR4.SA
2025-09-29 00:00:00-03:00,31.28160990277752,31.553120515697923,30.767685044577927,30.845258712768555,35720000,PETR4,PETR4.SA
2025-09-30 00:00:00-03:00,30.728898637188106,30.932528819324816,30.214971937815957,30.50587272644043,48611500,PETR4,PETR4.SA
2025-10-01 00:00:00-03:00,30.496177526832476,30.593143223024217,30.35072528354066,30.428298950195312,24817000,PETR4,PETR4.SA
2025-10-02 00:00:00-03:00,30.42830047562476,30.457391295641923,30.07921988292978,30.137399673461914,25497100,PETR4,PETR4.SA
2025-10-03 00:00:00-03:00,30.214973237758386,30.3798175182716,30.059825897216797,30.059825897216797,19756800,PETR4,PETR4.SA
2025-10-06 00:00:00-03:00,30.253760591564113,30.282849561586346,29.768924696503802,29.78831672668457,21245400,PETR4,PETR4.SA
2025-10-07 00:00:00-03:00,29.78831689492097,29.924072203966038,29.429539366271275,29.894981384277344,29068800,PETR4,PETR4.SA
2025-10-08 00:00:00-03:00,30.137399075348636,30.137399075348636,29.57498951269389,29.720439910888672,17687400,PETR4,PETR4.SA
2025-10-09 00:00:00-03:00,29.730136222735986,29.904677436683894,29.274391158151428,29.29378318786621,22879700,PETR4,PETR4.SA
2025-10-10 00:00:00-03:00,29.18712021809229,29.245300005576937,28.964096158149403,29.031972885131836,50214400,PETR4,PETR4.SA
2025-10-13 00:00:00-03:00,29.23560344128884,29.351964867253614,29.061062227092748,29.31317710876465,13890500,PETR4,PETR4.SA
2025-10-14 00:00:00-03:00,29.04166993413857,29.536200903875958,28.97379135739808,29.109546661376953,28138200,PETR4,PETR4.SA
2025-10-15 00:00:00-03:00,29.13863716195406,29.254998592979973,28.770162687792702,28.847736358642578,40261000,PETR4,PETR4.SA
2025-10-16 00:00:00-03:00,28.83803903407851,28.905915763979323,28.518047414901698,28.556835174560547,28660900,PETR4,PETR4.SA
2025-10-17 00:00:00-03:00,28.605318365554243,29.04167141940595,28.42108020398328,28.82834243774414,36238600,PETR4,PETR4.SA
2025-10-20 00:00:00-03:00,28.799253507924732,28.993186760298318,28.585924525960923,28.847736358642578,31442800,PETR4,PETR4.SA
2025-10-21 00:00:00-03:00,29.051366230052924,29.080457049863508,28.57622727015978,28.615015029907227,25509900,PETR4,PETR4.SA
2025-10-22 00:00:00-03:00,28.857433444451424,29.119245278455544,28.721679982153976,28.944704055786133,27088800,PETR4,PETR4.SA
2025-10-23 00:00:00-03:00,29.594382783563564,29.788316027333348,29.19681750690807,29.274391174316406,40060800,PETR4,PETR4.SA
2025-10-24 00:00:00-03:00,29.381055242287424,29.526507494077748,28.905916275078408,28.935007095336914,24370300,PETR4,PETR4.SA
2025-10-27 00:00:00-03:00,29.245300073800898,29.245300073800898,28.78955501335416,29.090152740478516,24771400,PETR4,PETR4.SA
2025-10-28 00:00:00-03:00,28.9931851739105,29.42953820450448,28.857431719726637,29.080455780029297,25324800,PETR4,PETR4.SA
2025-10-29 00:00:00-03:00,29.177423388615335,29.245300115853716,28.896217690625345,29.109546661376953,24854900,PETR4,PETR4.SA
2025-10-30 00:00:00-03:00,29.012580810537013,29.24530182445148,28.857433467927365,28.983489990234375,22657200,PETR4,PETR4.SA
2025-10-31 00:00:00-03:00,29.090154311236212,29.177424922130097,28.653801256766787,28.847736358642578,29516300,PETR4,PETR4.SA
2025-11-03 00:00:00-03:00,28.973791466070328,29.545897954228362,28.89621779900663,29.18712043762207,54977300,PETR4,PETR4.SA
2025-11-04 00:00:00-03:00,29.090153087269176,29.342267969299098,29.002882480047198,29.332571029663086,35035200,PETR4,PETR4.SA
2025-11-05 00:00:00-03:00,29.33257185711764,30.01134285476917,29.293784097479417,29.91437530517578,40375900,PETR4,PETR4.SA
2025-11-06 00:00:00-03:00,30.040432037731335,30.331334688571562,29.962858367407712,30.069522857666016,43435700,PETR4,PETR4.SA
2025-11-07 00:00:00-03:00,30.273152736218197,31.204038619995117,29.914375208238116,31.204038619995117,97315600,PETR4,PETR4.SA
2025-11-10 00:00:00-03:00,31.320398453642937,31.56281640405659,30.96162092275196,31.37858009338379,41064200,PETR4,PETR4.SA
2025-11-11 00:00:00-03:00,31.553120564348244,32.425822945711765,31.465849956311462,32.1931037902832,68221300,PETR4,PETR4.SA
2025-11-12 00:00:00-03:00,32.25128241492779,32.25128241492779,31.107073094916863,31.368881225585938,67646400,PETR4,PETR4.SA
2025-11-13 00:00:00-03:00,31.378580301104193,31.94098802630463,31.339792541020195,31.504638671875,38517200,PETR4,PETR4.SA
2025-11-14 00:00:00-03:00,31.611297816755844,32.16401042264299,31.591907636728404,31.708267211914062,27371300,PETR4,PETR4.SA
2025-11-17 00:00:00-03:00,31.7664454101599,32.07674377820322,31.737356440876308,31.882808685302734,63708200,PETR4,PETR4.SA
2025-11-18 00:00:00-03:00,31.70826764163201,32.164010858537274,31.67917497318817,31.989473342895508,26520500,PETR4,PETR4.SA
2025-11-19 00:00:00-03:00,31.805233043493203,31.979774256516983,31.553120013016752,31.824626922607422,48719300,PETR4,PETR4.SA
2025-11-21 00:00:00-03:00,31.57251545023803,31.747056671875438,31.378580348529308,31.582210540771484,40869300,PETR4,PETR4.SA
2025-11-24 00:00:00-03:00,31.572515446841688,31.756751758992735,31.37858034515383,31.55312156677246,38665600,PETR4,PETR4.SA
2025-11-25 00:00:00-03:00,31.368881139630005,31.456151749282014,31.116768100082176,31.30100440979004,28431100,PETR4,PETR4.SA
2025-11-26 00:00:00-03:00,31.397973763771883,31.427062733946006,31.126463145797473,31.252521514892578,25042100,PETR4,PETR4.SA
2025-11-27 00:00:00-03:00,31.301004655395367,31.417367935180664,31.223432834542884,31.417367935180664,16087400,PETR4,PETR4.SA
2025-11-28 00:00:00-03:00,31.291308708609694,31.33009646747668,30.34103081039431,30.82586669921875,60420500,PETR4,PETR4.SA
2025-12-01 00:00:00-03:00,30.981014102439687,31.1943393786592,30.61253779041793,30.88404655456543,29489100,PETR4,PETR4.SA
2025-12-02 00:00:00-03:00,30.96162050384811,31.097373962402344,30.48648154940614,31.097373962402344,25574100,PETR4,PETR4.SA
2025-12-03 00:00:00-03:00,31.174949858402705,31.51433350889677,31.174949858402705,31.330097198486328,36630000,PETR4,PETR4.SA
2025-12-04 00:00:00-03:00,31.504638675310048,31.756751717874753,31.465850915221818,31.533727645874023,33009700,PETR4,PETR4.SA
